Building components;Building element;Level 3: Material;Unit;Quantity ;Repl (year);GWP [kg CO2 eq] A1-A3;GWP [kg CO2 eq];GHG from KBOB;KBOB ID;GWP [kg CO2 eq] KBOB ID;GHG from KBOB
Electrical equipment;Cabling and wiring;aluminium pipe？;kg;11.02699021;10;43.65814357;0.001038441;#N/A;FALSE;#N/A;0.004932577
Electrical equipment;Safety, control and protection;ElectronicCircuit;kg;3.3;50;113.5963609;0.000540395;#N/A;FALSE;#N/A;#N/A
Electrical equipment;Safety, control and protection;aluminium pipe？;kg;1.492884829;50;5.910640975;2.81178E-05;#N/A;FALSE;#N/A;#N/A
Electrical equipment;Safety, control and protection;Steel;kg;2;50;0.80569936;3.83283E-06;6.49E-06;6.003;0.682;#N/A
Electrical equipment;Safety, control and protection;Copper;kg;153.1287658;50;167.8826861;0.000798643;0.001595319;6.008;2.19;6.48875E-06
Electrical equipment;Safety, control and protection;Copper;kg;102.1796727;50;112.02466;0.000532918;0.001064523;6.008;2.19;0.001595319
Electrical equipment;Safety, control and protection;aluminium pipe？;kg;1.6;50;6.334732175;3.01353E-05;#N/A;FALSE;#N/A;0.001064523
Electrical equipment;Safety, control and protection;Steel;kg;254.8459961;50;102.664628;0.000488391;0.000826816;6.003;0.682;#N/A
Electrical equipment;Safety, control and protection;aluminium pipe？;kg;0.135716803;50;0.537330998;2.55616E-06;#N/A;FALSE;#N/A;0.000826816
Electrical equipment;Safety, control and protection;aluminium pipe？;kg;0.203575204;50;0.805996497;3.83424E-06;#N/A;FALSE;#N/A;#N/A
Electrical equipment;Safety, control and protection;aluminium pipe？;kg;2.171468842;50;8.597295964;4.08986E-05;#N/A;FALSE;#N/A;#N/A
Electrical equipment;Safety, control and protection;aluminium pipe？;kg;0.339292007;50;1.343327494;6.39041E-06;#N/A;FALSE;#N/A;#N/A
Electrical equipment;Safety, control and protection;Concrete Block;kg;280.5;50;30.23581506;0.000143836;0.000556436;2.006;0.417;#N/A
Electrical equipment;Safety, control and protection;Galvanized Steel;kg;16;50;11.49035576;5.46613E-05;0.000267161;6.011;3.51;0.000556436
Electrical equipment;Safety, control and protection;Chrome Steel;kg;157.2759822;50;613.8497992;0.002920174;0.001675935;6.006;2.24;0.000267161
Electrical equipment;Safety, control and protection;Galvanized Steel;kg;154.1343896;50;110.6911857;0.000526574;0.002573673;6.011;3.51;0.001675935
Electrical equipment;Safety, control and protection;Chrome Steel;kg;6.622;50;25.84573508;0.000122952;7.06E-05;6.006;2.24;0.002573673
Electrical equipment;Safety, control and protection;Chrome Steel;kg;12.24;50;47.77284768;0.000227262;0.00013043;6.006;2.24;7.05641E-05
Electrical equipment;Safety, control and protection;Chrome Steel;kg;144.18;50;562.736044;0.002677018;0.001536384;6.006;2.24;0.00013043
Electrical equipment;Safety, control and protection;Chrome Steel;kg;10;50;39.03010431;0.000185672;0.00010656;6.006;2.24;0.001536384
Electrical equipment;Safety, control and protection;PF;kg;1.356;50;4.838351268;2.30168E-05;3.96E-06;7.013;0.614;0.00010656
Electrical equipment;Safety, control and protection;Brass;kg;5.424;50;23.44036331;0.000111509;6.99E-05;6.009;2.71;3.96072E-06
Electrical equipment;Safety, control and protection;Chrome Steel;kg;13.112;50;51.17627278;0.000243453;0.000139722;6.006;2.24;6.99255E-05
Electrical equipment;Safety, control and protection;Chrome Steel;kg;4;50;15.61204173;7.42688E-05;4.26E-05;6.006;2.24;0.000139722
Electrical equipment;Safety, control and protection;ElectronicCircuit;kg;5;5;172.1156984;0.008187798;#N/A;FALSE;#N/A;4.2624E-05
Electrical equipment;Safety, control and protection;ElectronicCircuit;kg;1.7;5;58.51933745;0.002783851;#N/A;FALSE;#N/A;#N/A
Electrical equipment;Safety, control and protection;Batteries;kg;0.2;5;1.54438623;7.34687E-05;#N/A;FALSE;#N/A;#N/A
Electrical equipment;Safety, control and protection;Steel;kg;1.3343382;5;0.537537717;2.55715E-05;4.33E-05;6.003;0.682;#N/A
Electrical equipment;Safety, control and protection;aluminium pipe？;kg;19.71880319;5;78.07083565;0.003713945;#N/A;FALSE;#N/A;4.32909E-05
Electrical equipment;Safety, control and protection;LED;kg;4.862902684;5;1431.815668;0.068113585;0.000680126;06.002.01;2.94;#N/A
Electrical equipment;Safety, control and protection;Chrome Steel;kg;21.56925232;5;84.18501679;0.004004806;0.002298422;6.006;2.24;0.000680126
Electrical equipment;Safety, control and protection;ElectronicCircuit;kg;12.3;5;423.404618;0.020141983;#N/A;FALSE;#N/A;0.002298422
Electrical equipment;Safety, control and protection;Chrome Steel;kg;25.45335;5;99.34469056;0.004725974;0.002712312;6.006;2.24;#N/A
Electrical equipment;Safety, control and protection;ElectronicCircuit;kg;11.4;5;392.4237923;0.018668179;#N/A;FALSE;#N/A;0.002712312
Electrical equipment;Safety, control and protection;Chrome Steel;kg;0.293685506;5;1.146257594;5.45292E-05;3.13E-05;6.006;2.24;#N/A
Electrical equipment;Safety, control and protection;ElectronicCircuit;kg;0.3;5;10.3269419;0.000491268;#N/A;FALSE;#N/A;3.12952E-05
Electrical equipment;Safety, control and protection;Chrome Steel;kg;0.747864;5;2.918920993;0.000138857;7.97E-05;6.006;2.24;#N/A
Electrical equipment;Safety, control and protection;ElectronicCircuit;kg;0.6;5;20.65388381;0.000982536;#N/A;FALSE;#N/A;7.96925E-05
Electrical equipment;Safety, control and protection;Polycarbonate;kg;0.72144;5;6.202653833;0.000295069;0.00039468;15.003;11.5;#N/A
Electrical equipment;Safety, control and protection;ElectronicCircuit;kg;0.22008;5;7.57584458;0.000360394;#N/A;FALSE;#N/A;0.00039468
Electrical equipment;Safety, control and protection;Polycarbonate;kg;33.687024;5;289.6276177;0.013778013;0.018429227;15.003;11.5;#N/A
Electrical equipment;Safety, control and protection;ElectronicCircuit;kg;11.2486556;5;387.2140429;0.018420344;#N/A;FALSE;#N/A;0.018429227
Electrical equipment;Safety, control and protection;aluminium pipe？;kg;21.316608;5;84.3968766;0.004014884;#N/A;FALSE;#N/A;#N/A
Electrical equipment;Safety, control and protection;PMMA;kg;28.7629056;5;261.0674968;0.012419366;0.016009038;15.001;11.7;#N/A
Electrical equipment;Safety, control and protection;PF;kg;2.34;10;8.349367232;0.000198596;3.42E-05;7.013;0.614;0.016009038
Electrical equipment;Safety, control and protection;Steel;kg;2.25;10;0.90641178;2.15597E-05;3.65E-05;6.003;0.682;3.41744E-05
Electrical equipment;Safety, control and protection;ABS;kg;0.645;10;3.102454798;7.37942E-05;0.000121814;13.001;7.94;3.64992E-05
Electrical equipment;Safety, control and protection;Polycarbonate;kg;0.645;10;5.545453153;0.000131903;0.000176431;15.003;11.5;0.000121814
Electrical equipment;Safety, control and protection;SiliconRubber;kg;0.571;10;46.76346468;0.001112304;#N/A;FALSE;#N/A;0.000176431
Electrical equipment;Safety, control and protection;Galvanized Steel;kg;16.583;10;11.9090356;0.000283265;0.001384481;6.011;3.51;#N/A
Electrical equipment;Safety, control and protection;Batteries;kg;1.125;10;8.687172547;0.000206631;#N/A;FALSE;#N/A;0.001384481
Electrical equipment;Safety, control and protection;PA;kg;0.195;10;1.919555231;4.5658E-05;1.23E-06;1.041;0.265;#N/A
Electrical equipment;Safety, control and protection;PBT;kg;0.059;10;0.183318464;4.36036E-06;8.74E-06;10.003;6.23;1.22913E-06
Electrical equipment;Safety, control and protection;ElectronicCircuit;kg;1.19;10;40.96353621;0.000974348;#N/A;FALSE;#N/A;8.74292E-06
Electrical equipment;Safety, control and protection;ElectronicCircuit;kg;0.238;10;8.192707243;0.00019487;#N/A;FALSE;#N/A;#N/A
Electrical equipment;Safety, control and protection;Chrome Steel;kg;74.88;10;292.2574211;0.006951558;0.00398961;6.006;2.24;#N/A
Electrical equipment;Safety, control and protection;Steel;kg;0.5397756;10;0.217448428;5.17217E-06;8.76E-06;6.003;0.682;0.00398961
Electrical equipment;Safety, control and protection;ElectronicCircuit;kg;0.2202244;10;7.580815281;0.000180315;#N/A;FALSE;#N/A;8.75617E-06
Electrical equipment;Safety, control and protection;Chrome Steel;kg;72.072;10;281.2977678;0.006690875;0.00384;6.006;2.24;#N/A
Electrical equipment;Safety, control and protection;ElectronicCircuit;kg;0.06;10;2.065388381;4.91268E-05;#N/A;FALSE;#N/A;0.00384
Electrical equipment;Safety, control and protection;aluminium pipe？;kg;0.09;10;0.356328685;8.47554E-06;#N/A;FALSE;#N/A;#N/A
Electrical equipment;Safety, control and protection;ElectronicCircuit;kg;0.01;10;0.344231397;8.1878E-06;#N/A;FALSE;#N/A;#N/A
Electrical equipment;Safety, control and protection;Chrome Steel;kg;20;10;78.06020863;0.00185672;0.001065601;6.006;2.24;#N/A
Electrical equipment;Safety, control and protection;ABS;kg;17.16;10;82.53972765;0.001963268;0.003240816;13.001;7.94;0.001065601
Electrical equipment;Safety, control and protection;ElectronicCircuit;kg;2.42;10;83.30399802;0.001981447;#N/A;FALSE;#N/A;0.003240816
Electrical equipment;Safety, control and protection;ABS;kg;0.738;10;3.54978549;8.44343E-05;0.000139378;13.001;7.94;#N/A
Electrical equipment;Safety, control and protection;ElectronicCircuit;kg;0.063;10;2.1686578;5.15831E-05;#N/A;FALSE;#N/A;0.000139378
Electrical equipment;Safety, control and protection;Steel;kg;8;10;3.22279744;7.66566E-05;0.000129775;6.003;0.682;#N/A
Electrical equipment;Safety, control and protection;ABS;kg;4.5;10;21.64503347;0.000514843;0.000849864;13.001;7.94;0.000129775
Electrical equipment;Safety, control and protection;PMMA;kg;4.5;10;40.84440397;0.000971514;0.001252319;15.001;11.7;0.000849864
Electrical equipment;Safety, control and protection;ElectronicCircuit;kg;0.405;10;13.94137157;0.000331606;#N/A;FALSE;#N/A;0.001252319
Electrical equipment;Safety, control and protection;ABS;kg;9.75;10;46.89757253;0.001115493;0.001841373;13.001;7.94;#N/A
Electrical equipment;Safety, control and protection;ElectronicCircuit;kg;0.75;10;25.81735476;0.000614085;#N/A;FALSE;#N/A;0.001841373
Electrical equipment;Safety, control and protection;Steel;kg;2.7;10;1.087694136;2.58716E-05;4.38E-05;6.003;0.682;#N/A
Electrical equipment;Safety, control and protection;aluminium pipe？;kg;8.1;10;32.06958164;0.000762799;#N/A;FALSE;#N/A;4.37991E-05
Electrical equipment;Safety, control and protection;ABS;kg;1.808;10;8.696493449;0.000206853;0.000341457;13.001;7.94;#N/A
Electrical equipment;Safety, control and protection;Glass;kg;0.064;10;0.063585209;1.51242E-06;1.77E-06;3.005;1.16;0.000341457
Electrical equipment;Safety, control and protection;ElectronicCircuit;kg;0.208;10;7.160013053;0.000170306;#N/A;FALSE;#N/A;1.76585E-06
Electrical equipment;Safety, control and protection;ABS;kg;0.113;10;0.543530841;1.29283E-05;2.13E-05;13.001;7.94;#N/A
Electrical equipment;Safety, control and protection;Glass;kg;0.004;10;0.003974076;9.45263E-08;1.10E-07;3.005;1.16;2.1341E-05
Electrical equipment;Safety, control and protection;ElectronicCircuit;kg;0.013;10;0.447500816;1.06441E-05;#N/A;FALSE;#N/A;1.10366E-07
Electrical equipment;Safety, control and protection;PF;kg;0.405;10;1.44508279;3.43724E-05;5.91E-06;7.013;0.614;#N/A
Electrical equipment;Safety, control and protection;Steel;kg;0.45;10;0.181282356;4.31193E-06;7.30E-06;6.003;0.682;5.9148E-06
Electrical equipment;Safety, control and protection;PF;kg;0.3656664;10;1.30473635;3.10341E-05;5.34E-06;7.013;0.614;7.29984E-06
Electrical equipment;Safety, control and protection;ElectronicCircuit;kg;0.6343336;10;21.83575411;0.00051938;#N/A;FALSE;#N/A;5.34035E-06
Electrical equipment;Safety, control and protection;PF;kg;0.6059448;10;2.162075067;5.14266E-05;8.85E-06;7.013;0.614;#N/A
Electrical equipment;Safety, control and protection;ElectronicCircuit;kg;1.1940552;10;41.10312893;0.000977668;#N/A;FALSE;#N/A;8.84949E-06
Electrical equipment;Safety, control and protection;PF;kg;0.1227636;10;0.438033495;1.04189E-05;1.79E-06;7.013;0.614;#N/A
Electrical equipment;Safety, control and protection;ElectronicCircuit;kg;0.1972364;10;6.789496146;0.000161493;#N/A;FALSE;#N/A;1.79289E-06
Electrical equipment;Safety, control and protection;PF;kg;0.2742498;10;0.978552262;2.32756E-05;4.01E-06;7.013;0.614;#N/A
Electrical equipment;Safety, control and protection;ElectronicCircuit;kg;0.5057502;10;17.40950978;0.000414098;#N/A;FALSE;#N/A;4.00527E-06
Electrical equipment;Safety, control and protection;PF;kg;5.302017;10;18.91815684;0.000449982;7.74E-05;7.013;0.614;#N/A
Electrical equipment;Safety, control and protection;ElectronicCircuit;kg;10.447983;10;359.6523781;0.008554597;#N/A;FALSE;#N/A;7.7433E-05
Electrical equipment;Safety, control and protection;PF;kg;1.259712;5;4.49478551;0.000213824;3.68E-05;7.013;0.614;#N/A
Electrical equipment;Safety, control and protection;ElectronicCircuit;kg;1.620288;5;55.77540014;0.002653318;#N/A;FALSE;#N/A;3.67948E-05
Electrical equipment;Safety, control and protection;PF;kg;0.7313328;5;2.609472699;0.000124136;2.14E-05;7.013;0.614;#N/A
Electrical equipment;Safety, control and protection;ElectronicCircuit;kg;1.3486672;5;46.4253594;0.002208523;#N/A;FALSE;#N/A;2.13614E-05
Electrical equipment;Safety, control and protection;ElectronicCircuit;kg;0.3;5;10.3269419;0.000491268;#N/A;FALSE;#N/A;#N/A
Electrical equipment;Safety, control and protection;PF;kg;0.7313328;5;2.609472699;0.000124136;2.14E-05;7.013;0.614;#N/A
Electrical equipment;Safety, control and protection;ElectronicCircuit;kg;1.3486672;5;46.4253594;0.002208523;#N/A;FALSE;#N/A;2.13614E-05
Electrical equipment;Safety, control and protection;ElectronicCircuit;kg;0.8;5;27.53851174;0.001310048;#N/A;FALSE;#N/A;#N/A
Electrical equipment;Safety, control and protection;PF;kg;0.21438;10;0.76493049;1.81944E-05;3.13E-06;7.013;0.614;#N/A
Electrical equipment;Safety, control and protection;ElectronicCircuit;kg;0.18562;10;6.389623187;0.000151982;#N/A;FALSE;#N/A;3.1309E-06
Electrical equipment;Safety, control and protection;PF;kg;0.0914166;10;0.326184087;7.75853E-06;1.34E-06;7.013;0.614;#N/A
Electrical equipment;Safety, control and protection;ElectronicCircuit;kg;0.1085834;10;3.737781545;8.89059E-05;#N/A;FALSE;#N/A;1.33509E-06
Electrical equipment;Safety, control and protection;ElectronicCircuit;kg;0.72;10;24.78466057;0.000589521;#N/A;FALSE;#N/A;#N/A
Electrical equipment;Safety, control and protection;PF;kg;1.845;10;6.583154933;0.000156585;2.69E-05;7.013;0.614;#N/A
Electrical equipment;Safety, control and protection;Steel;kg;2.05;10;0.825841844;1.96433E-05;3.33E-05;6.003;0.682;2.69452E-05
Electrical equipment;Safety, control and protection;Polycarbonate;kg;25;10;214.9400447;0.005112508;0.0068384;15.003;11.5;3.32548E-05
Electrical equipment;Generation;Steel;kg;2253.03;30;907.6324145;0.007196236;0.012182789;6.003;0.682;0.0068384
Electrical equipment;Generation;aluminium pipe？;kg;304.11;30;1204.034626;0.009546284;#N/A;FALSE;#N/A;0.012182789
Electrical equipment;Generation;Copper;kg;16.35;30;17.92531863;0.000142122;0.000283895;6.008;2.19;#N/A
Electrical equipment;Generation;UnsaturatedPolyester;kg;9.81;30;58.97274688;0.00046757;#N/A;FALSE;#N/A;0.000283895
Electrical equipment;Generation;MineralOil;kg;601.68;30;2422.845665;0.019209724;#N/A;FALSE;#N/A;#N/A
Electrical equipment;Generation;LeadBattery;kg;40;5;21.25186935;0.001010983;#N/A;FALSE;#N/A;#N/A
Electrical equipment;Generation;Steel;kg;26.4;30;10.63523155;8.43223E-05;0.000142752;6.003;0.682;#N/A
Electrical equipment;Generation;aluminium pipe？;kg;0.265178571;30;1.049897018;8.32419E-06;#N/A;FALSE;#N/A;0.000142752
Electrical equipment;Generation;Copper;kg;0.88;30;0.964787792;7.6494E-06;1.53E-05;6.008;2.19;#N/A
Electrical equipment;Generation;Iron;kg;16;30;6.44559488;5.11044E-05;0.000191554;13.005;1.51;1.528E-05
Electrical equipment;Generation;aluminium pipe？;kg;0.384;30;1.520335722;1.20541E-05;#N/A;FALSE;#N/A;0.000191554
Electrical equipment;Supports;Steel;kg;8.5838;50;3.457981083;1.64501E-05;2.78E-05;6.003;0.682;#N/A
Electrical equipment;Supports;Steel;kg;46.3426;50;18.66910158;8.88117E-05;0.000150353;6.003;0.682;2.78491E-05
Electrical equipment;Supports;Steel;kg;169.2005;50;68.16236728;0.000324258;0.00054895;6.003;0.682;0.000150353
Electrical equipment;Supports;Steel;kg;25.7;50;10.35323678;4.92519E-05;8.34E-05;6.003;0.682;0.00054895
Electrical equipment;Supports;Steel;kg;52.3438;50;21.08668308;0.000100312;0.000169823;6.003;0.682;8.33804E-05
Electrical equipment;Supports;Steel;kg;203.698;50;82.05967412;0.00039037;0.000660873;6.003;0.682;0.000169823
Electrical equipment;Supports;Steel;kg;33.901;50;13.657007;6.49684E-05;0.000109988;6.003;0.682;0.000660873
Electrical equipment;Supports;Steel;kg;83.2996;50;33.5572172;0.000159637;0.000270255;6.003;0.682;0.000109988
Electrical equipment;Supports;aluminium pipe？;kg;1032.75;50;4088.871659;0.019451366;#N/A;FALSE;#N/A;0.000270255
Electrical equipment;Supports;aluminium pipe？;kg;223.7625;50;885.9221927;0.004214463;#N/A;FALSE;#N/A;#N/A
Electrical equipment;Supports;Steel;kg;91.8407;50;36.99799661;0.000176005;0.000297966;6.003;0.682;#N/A
Electrical equipment;Supports;Steel;kg;49.9686;50;20.12983452;9.57606E-05;0.000162117;6.003;0.682;0.000297966
Electrical equipment;Supports;Steel;kg;201.923;50;81.34461593;0.000386968;0.000655114;6.003;0.682;0.000162117
Electrical equipment;Supports;Steel;kg;2847.408;50;1147.077402;0.005456817;0.009238058;6.003;0.682;0.000655114
Electrical equipment;Supports;Steel;kg;218.116;50;87.8679608;0.000418001;0.00070765;6.003;0.682;0.009238058
Electrical equipment;Supports;Steel;kg;12.48;50;5.027564006;2.39169E-05;4.05E-05;6.003;0.682;0.00070765
Electrical equipment;Supports;Steel;kg;304.2;50;122.5468727;0.000582974;0.000986939;6.003;0.682;4.04898E-05
Electrical equipment;Supports;Steel;kg;18.75;50;7.5534315;3.59328E-05;6.08E-05;6.003;0.682;0.000986939
Electrical equipment;Supports;Steel;kg;4.5;50;1.81282356;8.62387E-06;1.46E-05;6.003;0.682;6.0832E-05
Electrical equipment;Supports;aluminium pipe？;kg;17;50;67.30652936;0.000320187;#N/A;FALSE;#N/A;1.45997E-05
Electrical equipment;Supports;Steel;kg;0.36;50;0.145025885;6.8991E-07;1.17E-06;6.003;0.682;#N/A
Electrical equipment;Supports;Steel;kg;0.3553;50;0.143132491;6.80902E-07;1.15E-06;6.003;0.682;1.16797E-06
Electrical equipment;Supports;Steel;kg;1.509;50;0.607900167;2.89187E-06;4.90E-06;6.003;0.682;1.15273E-06
Electrical equipment;Supports;Steel;kg;30.135;50;12.13987511;5.77512E-05;9.78E-05;6.003;0.682;4.89576E-06
Electrical equipment;Supports;Steel;kg;2.439;50;0.98255037;4.67414E-06;7.91E-06;6.003;0.682;9.77692E-05
Electrical equipment;Supports;Steel;kg;35.5225;50;14.31022776;6.80759E-05;0.000115248;6.003;0.682;7.91303E-06
Electrical equipment;Supports;Steel;kg;40.415;50;16.28116982;7.74519E-05;0.000131121;6.003;0.682;0.000115248
Electrical equipment;Supports;Rubber;kg;188.1885346;50;454.5431196;0.002162329;0.004664204;8.003;5.21;0.000131121
Electrical equipment;Supports;Steel;kg;177.1186208;50;71.3521797;0.000339433;0.000574639;6.003;0.682;0.004664204
Windows;windows;Triple Glazing;m2;851.12208;30;40184.16631;0.318603351;0.550652219;5.013;81.6;0.000574639
Windows;windows;Window frame wood-aluminium;m2;330.99192;30;119588.684;0.948168371;0.569472168;5.006;217;0.550652219
;;;;;;;#DIV/0!;16.57170035;;;0.569472168
;;;;;;;#DIV/0!;Ignoring items which doesn't match units;;;16.57170035
;;;;;;;#DIV/0!;;;;Ignoring items which doesn't match units
