Categories;Family;Type;model;mark;IFC Predefined Type;IfcConstructionType;IfcContainedInHost;IfcContainedInHostGUID;IfcMaterial;IfcName;IfcName [Type];IfcOperationType;IfcPresentationLayer;IfcSpatialContainer;count;Export to IFC As
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
floors;;;;;FLOOR;;;;concrete;concrete ceiling;;;Cover;C-00EG;1;IfcSlab
Structural Columns;;;;;;;;;concrete;concrete column;;;Support;C-00EG;1;IfcColumn
Structural Columns;;;;;;;;;concrete stock;support;;;B_supports;C-00EG;1;IfcColumn
Structural Columns;;;;;;;;;concrete stock;support;;;B_supports;C-00EG;1;IfcColumn
Structural Columns;;;;;;;;;concrete stock;support;;;B_supports;C-00EG;1;IfcColumn
Structural Columns;;;;;;;;;concrete stock;support;;;B_supports;C-00EG;1;IfcColumn
Structural Columns;;;;;;;;;concrete stock;support;;;B_supports;C-00EG;1;IfcColumn
Structural Columns;;;;;;;;;concrete stock;support;;;B_supports;C-00EG;1;IfcColumn
Structural Columns;;;;;;;;;concrete stock;support;;;B_supports;C-00EG;1;IfcColumn
Structural Columns;;;;;;;;;concrete stock;support;;;B_supports;C-00EG;1;IfcColumn
Structural Columns;;;;;;;;;concrete stock;support;;;B_supports;C-00EG;1;IfcColumn
structural framing;;;;;;;;;concrete stock;concrete wall;;;B_walls;C-00EG;1;IfcBeam
Structural Columns;;;;;;;;;concrete;concrete column;;;Support;C-00EG;1;IfcColumn
Generic Models;;;;;;;;;;;;;concrete;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;;;;concrete;C-00EG;1;IfcBuildingElementProxy
walls;;;;;;;;;Concrete: 0.45 m;load-bearing wall;;;internally supporting walls;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Toilet partitions: 0.04 m;non-bearing wall;;;partitions fixed;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Toilet partitions: 0.04 m;non-bearing wall;;;partitions fixed;C-00EG;1;IfcWallStandardCase
Generic Models;;;;;;;;;;Wall;;;partitions fixed;;1;IfcOpeningElement
Generic Models;;;;;;;;;;Wall;;;partitions fixed;;1;IfcOpeningElement
Generic Models;;;;;;;;;;Wall;;;partitions fixed;;1;IfcOpeningElement
walls;;;;;;;;;Toilet partitions: 0.04 m;non-bearing wall;;;partitions fixed;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Toilet partitions: 0.04 m;non-bearing wall;;;partitions fixed;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Toilet partitions: 0.04 m;non-bearing wall;;;partitions fixed;C-00EG;1;IfcWallStandardCase
Generic Models;;;;;;;;;;Wall;;;partitions fixed;;1;IfcOpeningElement
Generic Models;;;;;;;;;;Wall;;;partitions fixed;;1;IfcOpeningElement
Generic Models;;;;;;;;;;Wall;;;partitions fixed;;1;IfcOpeningElement
walls;;;;;;;;;Toilet partitions: 0.04 m;non-bearing wall;;;partitions fixed;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Toilet partitions: 0.04 m;non-bearing wall;;;partitions fixed;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Lightweight wall EI60: 0.1 m;non-bearing wall;;;partitions fixed;C-00EG;1;IfcWallStandardCase
Generic Models;;;;;;;;;not fixed;M843 081;;;;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M843 081;;;;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M843 081;;;;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M843 081;;;;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M843 081;;;;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M843 081;;;;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M843 081;;;;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M843 081;;;;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M843 081;;;;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M843 081;;;;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M843 081;;;;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M843 081;;;;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M843 081;;;;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M843 081;;;;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M843 081;;;;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M843 081;;;;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M843 081;;;;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M843 081;;;;C-00EG;1;IfcBuildingElementProxy
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
Generic Models;;;;;;;;;not fixed;M843 081;;;;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M843 081;;;;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M843 081;;;;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M843 081;;;;C-00EG;1;IfcBuildingElementProxy
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
floors;;;;;FLOOR;;;;concrete;concrete ceiling;;;Cover;C-00EG;1;IfcSlab
floors;;;;;FLOOR;;;;concrete;concrete ceiling;;;Cover;C-00EG;1;IfcSlab
floors;;;;;FLOOR;;;;concrete;concrete ceiling;;;Cover;C-00EG;1;IfcSlab
floors;;;;;FLOOR;;;;concrete;concrete ceiling;;;Cover;C-00EG;1;IfcSlab
floors;;;;;FLOOR;;;;concrete;concrete ceiling;;;Cover;C-00EG;1;IfcSlab
floors;;;;;FLOOR;;;;concrete;concrete ceiling;;;Cover;C-00EG;1;IfcSlab
floors;;;;;FLOOR;;;;concrete;concrete ceiling;;;Cover;C-00EG;1;IfcSlab
floors;;;;;FLOOR;;;;concrete;concrete ceiling;;;Cover;C-00EG;1;IfcSlab
floors;;;;;FLOOR;;;;concrete;concrete ceiling;;;Cover;C-00EG;1;IfcSlab
floors;;;;;FLOOR;;;;concrete;concrete ceiling;;;Cover;C-00EG;1;IfcSlab
floors;;;;;FLOOR;;;;concrete;concrete ceiling;;;Cover;C-00EG;1;IfcSlab
floors;;;;;FLOOR;;;;concrete;concrete ceiling;;;Cover;C-00EG;1;IfcSlab
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
Generic Models;;;;;;;;;not fixed;HIF_Sink 100x45;;;;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;Washbasin 60x50 3D;;;;C-00EG;1;IfcBuildingElementProxy
floors;;;;;FLOOR;;;;concrete;concrete ceiling;;;Cover;C-00EG;1;IfcSlab
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
floors;;;;;FLOOR;;;;concrete;concrete ceiling;;;Cover;C-00EG;1;IfcSlab
floors;;;;;FLOOR;;;;concrete;concrete ceiling;;;Cover;C-00EG;1;IfcSlab
floors;;;;;FLOOR;;;;concrete;concrete ceiling;;;Cover;C-00EG;1;IfcSlab
floors;;;;;FLOOR;;;;concrete;concrete ceiling;;;Cover;C-00EG;1;IfcSlab
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
floors;;;;;FLOOR;;;;concrete;concrete ceiling;;;Cover;C-00EG;1;IfcSlab
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
Generic Models;;;;;;;;;not fixed;M843 081;;;;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M843 081;;;;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;Washbasin 60x50 3D;;;;C-00EG;1;IfcBuildingElementProxy
floors;;;;;FLOOR;;;;hard concrete;;;;ceiling coverings;C-00EG;1;IfcSlab
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
walls;;;;;;;;;Concrete: 0.15 m;load-bearing wall;;;earthquake walls;C-00EG;1;IfcWallStandardCase
Generic Models;;;;;;;;;not fixed;Wall mounted toilet 3D;;;;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;Wall mounted toilet 3D;;;;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;Wall mounted toilet 3D;;;;C-00EG;1;IfcBuildingElementProxy
walls;;;;;;;;;Toilet partitions: 0.04 m;non-bearing wall;;;partitions fixed;C-00EG;1;IfcWallStandardCase
Generic Models;;;;;;;;;not fixed;Wall mounted toilet 3D;;;;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;Wall mounted toilet 3D;;;;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;doorway;;;Non-load-bearing walls on the inside;;1;IfcOpeningElement
walls;;;;;;;;;Glass partition: 0.06 m;non-bearing wall;;;Non-load-bearing walls on the inside;C-00EG;1;IfcWallStandardCase
door;Direct shape;10,002;;249;;NotDefined;non-bearing wall;2MruLxFOfD7PDCUjato21J;wood construction;10,002;10,002;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
floors;;;;;FLOOR;;;;concrete;concrete ceiling;;;Cover;C-00EG;1;IfcSlab
floors;;;;;FLOOR;;;;concrete;concrete ceiling;;;Cover;C-00EG;1;IfcSlab
floors;;;;;FLOOR;;;;concrete;concrete ceiling;;;Cover;C-00EG;1;IfcSlab
floors;;;;;FLOOR;;;;hard concrete;;;;ceiling coverings;C-00EG;1;IfcSlab
floors;;;;;FLOOR;;;;concrete;concrete ceiling;;;Cover;C-00EG;1;IfcSlab
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
Generic Models;;;;;;;;;concrete stock;support;;;B_supports;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;steel;support plate;;;B_supports;C-00EG;1;IfcBuildingElementProxy
Structural Columns;;;;;;;;;concrete;concrete column;;;Support;C-00EG;1;IfcColumn
Generic Models;;;;;;;;;concrete stock;support;;;B_supports;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;steel;support plate;;;B_supports;C-00EG;1;IfcBuildingElementProxy
Structural Columns;;;;;;;;;concrete;concrete column;;;Support;C-00EG;1;IfcColumn
Structural Columns;;;;;;;;;concrete;concrete column;;;Support;C-00EG;1;IfcColumn
Generic Models;;;;;;;;;concrete stock;support;;;B_supports;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;concrete stock;support;;;B_supports;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;steel;support plate;;;B_supports;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;steel;support plate;;;B_supports;C-00EG;1;IfcBuildingElementProxy
Structural Columns;;;;;;;;;concrete;concrete column;;;Support;C-00EG;1;IfcColumn
Structural Columns;;;;;;;;;concrete;concrete column;;;Support;C-00EG;1;IfcColumn
Generic Models;;;;;;;;;;doorway;;;Non-load-bearing walls on the inside;;1;IfcOpeningElement
walls;;;;;;;;;Sand-lime brick: 0.2 m;non-bearing wall;;;Non-load-bearing walls on the inside;C-00EG;1;IfcWallStandardCase
door;Direct shape;10.1;;250;;NotDefined;non-bearing wall;0f3KDfnM503fD9wgt3YR7W;wood;10.1;10.1;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
Generic Models;;;;;;;;;not fixed;HIF_Sink 100x45;;;;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;default medium;urinal;;;;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;default medium;urinal;;;;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;default medium;urinal;;;;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Gap;;;wallcoverings;;1;IfcOpeningElement
Generic Models;;;;;;;;;;doorway;;;wallcoverings;;1;IfcOpeningElement
walls;;;;;;;;;Wood material: 0.015 m;non-bearing wall;;;wallcoverings;C-00EG;1;IfcWallStandardCase
door;Direct shape;door;;251;;NotDefined;non-bearing wall;1EskJ$hwr7ZwAxr8eMHpDB;;door;door;NotDefined;built-in furniture;C-00EG;1;IfcDoorStyle
walls;;;;;;;;;Concrete stock: 0.15 m;load-bearing wall;;;B_Walls internally load-bearing;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Concrete stock: 0.3 m;load-bearing wall;;;B_Walls internally load-bearing;C-00EG;1;IfcWallStandardCase
Generic Models;;;;;;;;;;concrete wall;;;B_Walls internally load-bearing;;1;IfcOpeningElement
walls;;;;;;;;;Concrete stock: 0.3 m;load-bearing wall;;;B_Walls internally load-bearing;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Concrete: 0.2m;load-bearing wall;;;internally supporting walls;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Concrete stock: 0.12 m;load-bearing wall;;;B_walls;C-00EG;1;IfcWallStandardCase
Generic Models;;;;;;;;;;doorway;;;B_walls;;1;IfcOpeningElement
walls;;;;;;;;;Concrete stock: 0.2 m;load-bearing wall;;;B_walls;C-00EG;1;IfcWallStandardCase
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
Generic Models;;;;;;;;;concrete stock;support;;;B_supports;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;steel;support plate;;;B_supports;C-00EG;1;IfcBuildingElementProxy
Structural Columns;;;;;;;;;concrete;concrete column;;;Support;C-00EG;1;IfcColumn
Generic Models;;;;;;;;;concrete stock;support;;;B_supports;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;steel;support plate;;;B_supports;C-00EG;1;IfcBuildingElementProxy
Structural Columns;;;;;;;;;concrete;concrete column;;;Support;C-00EG;1;IfcColumn
Generic Models;;;;;;;;;metal;26;;;;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;concrete stock;support;;;B_supports;C-00EG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;steel;support plate;;;B_supports;C-00EG;1;IfcBuildingElementProxy
Structural Columns;;;;;;;;;concrete;concrete column;;;Support;C-00EG;1;IfcColumn
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
Generic Models;;;;;;;;;;doorway;;;wallcoverings;;1;IfcOpeningElement
walls;;;;;;;;;not specified: 0.02 m;non-bearing wall;;;wallcoverings;C-00EG;1;IfcWallStandardCase
door;Direct shape;10.0007;;252;;NotDefined;non-bearing wall;2ZCDmC9Sb1FxbB1ORW$Ew8;wood;10.0007;10.0007;NotDefined;built-in furniture;C-00EG;1;IfcDoorStyle
walls;;;;;;;;;Wood: 0.125 m;non-bearing wall;;;Non-load-bearing walls on the inside;C-00EG;1;IfcWallStandardCase
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
walls;;;;;;;;;Concrete: 0.55 m;load-bearing wall;;;earthquake walls;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Concrete: 0.22 m;load-bearing wall;;;earthquake walls;C-00EG;1;IfcWallStandardCase
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
floors;;;;;FLOOR;;;;concrete;concrete ceiling;;;Cover;C-00EG;1;IfcSlab
floors;;;;;FLOOR;;;;concrete;concrete ceiling;;;Cover;C-00EG;1;IfcSlab
floors;;;;;FLOOR;;;;concrete;concrete ceiling;;;Cover;C-00EG;1;IfcSlab
floors;;;;;FLOOR;;;;concrete;concrete ceiling;;;Cover;C-00EG;1;IfcSlab
floors;;;;;FLOOR;;;;concrete;concrete ceiling;;;Cover;C-00EG;1;IfcSlab
floors;;;;;FLOOR;;;;concrete;concrete ceiling;;;Cover;C-00EG;1;IfcSlab
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
structural framing;;;;;;;;;steel;IPE 200;;;beams;C-00EG;1;IfcBeam
columns;;;;;;;;;;;;;Support;C-00EG;1;IfcColumn
columns;;;;;;;;;;;;;Support;C-00EG;1;IfcColumn
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;C-00EG;1;IfcBeam
Generic Models;;;;;;;;;;doorway;;;partitions fixed;;1;IfcOpeningElement
walls;;;;;;;;;Lightweight wall: 0.12 m;non-bearing wall;;;partitions fixed;C-00EG;1;IfcWallStandardCase
door;Direct shape;16;;253;;NotDefined;non-bearing wall;3yobo9o29AdRTNAD9tMYl$;;16;16;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
Generic Models;;;;;;;;;not fixed;M843 081;;;;C-00EG;1;IfcBuildingElementProxy
floors;;;;;FLOOR;;;;;;;;Expansion of wooden structures;C-00EG;1;IfcSlab
